DeviceName,Dew_Point,Indoor_Humidity,Indoor_Temperature,Outdoor_Humidity,Outdoor_Temperature,Discharge_Pressure,Discharge_Temperature,kW,Power_Factor,Volts_Line_to_Line,Volts_Line_to_Neutral
store0025-RackA,41.86,34.73,70.07,,67.78,170.4,,20.1,0.65,619.1,356.9
store0025-RackA,41.86,34.73,70.07,,67.78,170.4,,19.6,0.63,620.8,357.8
store0025-RackA,41.86,34.73,70.07,,67.78,198.7,,20.6,0.66,621.5,358.3
store0025-RackA,41.86,34.7,70.07,,67.69,198.7,,19.6,0.63,621.9,358.4
store0025-RackA,41.86,34.95,70.07,,67.69,201.2,,20.4,0.65,616.1,355.1
store0025-RackA,41.86,34.75,70.07,,67.69,199.5,,19.7,0.65,616.2,355.2
store0025-RackA,41.86,34.75,70.07,,67.69,196.7,,20.2,0.66,614.3,354.1
store0025-RackA,41.86,34.75,70.07,,67.69,202.1,,20.2,0.66,613.7,353.8
store0025-RackA,41.86,34.75,70.07,,67.64,204.0,,19.9,0.66,612.7,353.2
store0025-RackA,41.86,34.75,70.07,,67.73,204.9,,20.8,0.67,613.5,353.6
store0025-RackA,41.86,35.0,70.07,,67.73,204.9,,20.0,0.66,614.7,354.3
store0025-RackA,41.86,35.0,70.07,,67.6,178.2,,19.1,0.64,613.3,353.5
store0025-RackA,41.86,35.0,70.07,,67.6,178.2,,19.0,0.64,613.6,353.7
store0025-RackA,41.86,35.0,70.07,,67.55,173.1,,19.0,0.64,613.4,353.6
store0025-RackA,41.86,35.0,70.07,,67.42,171.0,,19.4,0.65,614.8,354.4
store0025-RackA,41.86,35.0,70.07,,67.33,171.0,,19.4,0.64,612.1,352.9
store0025-RackA,42.21,35.0,70.07,,67.28,171.0,,19.0,0.64,613.0,353.3
store0025-RackA,42.21,35.0,70.07,,67.28,171.0,,19.0,0.64,612.2,352.8
store0025-RackA,42.21,35.0,70.12,,67.19,171.0,,19.5,0.65,613.9,353.9
store0025-RackA,42.21,35.0,70.12,,67.1,170.1,,19.9,0.65,613.8,353.8
store0025-RackA,42.1,35.0,70.12,,67.1,174.3,,18.9,0.64,613.6,353.7
store0025-RackA,42.13,35.0,70.12,,67.1,174.3,,19.2,0.64,613.8,353.8
store0025-RackA,42.13,35.0,70.12,,67.15,174.5,,19.0,0.64,613.8,353.9
store0025-RackA,42.13,35.0,70.12,,67.06,174.5,,26.4,0.74,613.2,353.5
store0025-RackA,42.13,35.0,70.12,,67.01,174.5,,19.6,0.65,613.3,353.6
store0025-RackA,42.13,35.0,70.12,,67.01,174.5,,26.3,0.74,614.5,354.2
store0025-RackA,42.12,35.0,70.12,,67.01,174.5,,20.1,0.66,613.6,353.6
store0025-RackA,42.12,35.0,70.12,,67.01,174.6,,26.2,0.74,614.3,354.1
store0025-RackA,42.06,34.83,70.12,,67.01,169.6,,26.2,0.74,614.2,354.1
store0025-RackA,42.06,34.83,70.12,,67.01,169.6,,27.8,0.76,614.0,353.9
store0025-RackA,42.01,34.83,70.12,,67.01,193.7,,27.8,0.76,613.4,353.6
store0025-RackA,42.01,34.83,70.16,,66.97,199.0,,27.6,0.75,613.9,353.8
store0025-RackA,41.97,34.83,70.16,,66.97,199.3,,27.8,0.76,613.6,353.7
store0025-RackA,41.97,34.83,70.16,,66.92,199.3,,27.9,0.75,616.0,355.0
store0025-RackA,41.97,34.83,70.16,,66.88,200.7,,27.6,0.75,615.2,354.7
store0025-RackA,41.97,34.83,70.16,,66.79,200.7,,27.9,0.75,615.5,354.9
store0025-RackA,41.97,34.83,70.16,,66.74,206.7,,28.0,0.75,614.0,353.9
store0025-RackA,41.97,34.83,70.16,,66.74,206.7,,27.6,0.75,614.7,354.3
store0025-RackA,41.83,34.6,70.16,,66.74,200.1,,28.1,0.76,614.9,354.4
store0025-RackA,41.83,34.63,70.16,,66.74,198.8,,28.0,0.76,614.6,354.3
store0025-RackA,41.95,34.63,70.16,,66.65,207.1,,27.6,0.75,612.8,353.3
store0025-RackA,41.95,34.65,70.16,,66.56,207.1,,26.8,0.75,611.9,352.6
store0025-RackA,41.95,34.55,70.16,,66.61,207.1,,26.3,0.74,612.3,352.9
store0025-RackA,41.95,34.55,70.16,,66.61,207.1,,26.3,0.74,613.7,353.7
store0025-RackA,41.95,34.55,70.16,,66.52,171.4,,26.1,0.75,612.8,353.2
store0025-RackA,41.95,34.55,70.16,,66.47,171.4,,26.1,0.74,611.8,352.7
store0025-RackA,41.95,34.55,70.16,,66.47,176.0,,26.0,0.75,612.2,352.9
store0025-RackA,41.79,34.55,70.16,,66.47,176.0,,26.3,0.74,612.6,353.2
store0025-RackA,41.79,34.55,70.16,,66.47,176.0,,26.2,0.74,612.2,352.9
store0025-RackA,41.79,34.58,70.16,,66.38,176.0,,26.3,0.74,611.7,352.7
store0025-RackA,41.79,34.58,70.16,,66.34,169.3,,26.3,0.74,612.5,353.1
store0025-RackA,41.79,34.58,70.16,,66.34,174.8,,26.2,0.74,613.3,353.5
store0025-RackA,41.79,34.58,70.16,,66.34,175.3,,26.3,0.74,614.2,354.0
store0025-RackA,41.79,34.58,70.16,,66.25,174.2,,26.4,0.75,612.8,353.2
store0025-RackA,41.61,34.58,70.16,,66.2,169.0,,26.2,0.75,613.4,353.6
store0025-RackA,41.61,34.58,70.16,,66.15,169.5,,26.1,0.74,614.0,353.9
store0025-RackA,41.61,34.43,70.16,,66.11,169.5,,26.1,0.74,613.1,353.4
store0025-RackA,41.68,34.43,70.02,,66.11,169.5,,26.0,0.74,614.1,353.9
store0025-RackA,41.68,34.43,70.02,,66.11,169.5,,26.6,0.75,613.5,353.6
store0025-RackA,41.59,34.43,70.07,,66.11,168.5,,26.0,0.74,613.8,353.8
store0025-RackA,41.59,34.43,70.07,,66.02,168.5,,26.5,0.75,612.7,353.1
store0025-RackA,41.59,34.43,70.07,,66.02,173.4,,25.9,0.74,613.2,353.4
store0025-RackA,41.59,34.43,70.07,,65.97,172.9,,26.4,0.75,611.7,352.5
store0025-RackA,41.65,34.43,70.07,,65.97,172.9,,26.3,0.74,612.6,353.1
store0025-RackA,41.7,34.43,70.07,,65.97,167.8,,25.7,0.73,613.7,353.7
store0025-RackA,41.7,34.43,70.07,,65.93,168.2,,26.7,0.75,610.5,351.8
store0025-RackA,41.7,34.43,70.07,,65.93,173.7,,26.1,0.75,610.8,352.0
store0025-RackA,41.74,34.43,70.07,,65.93,173.7,,26.1,0.74,611.7,352.5
store0025-RackA,41.74,34.43,70.07,,65.88,173.7,,26.2,0.74,612.9,353.3
store0025-RackA,41.74,34.43,70.07,,65.84,173.7,,26.2,0.75,612.5,353.0
store0025-RackA,41.74,34.43,70.07,,65.84,173.7,,18.9,0.64,612.2,352.8
store0025-RackA,41.74,34.43,70.07,,65.79,173.7,,18.8,0.63,612.3,352.9
store0025-RackA,41.74,34.43,70.07,,65.73,173.7,,25.7,0.74,612.0,352.8
store0025-RackA,41.74,34.43,70.07,,65.73,160.6,,19.6,0.65,612.2,352.8
store0025-RackA,41.74,34.43,70.07,,65.73,189.6,,19.9,0.66,613.3,353.6
store0025-RackA,41.74,34.43,70.07,,65.7,195.3,,19.9,0.65,612.5,353.0
store0025-RackA,41.74,34.45,70.07,,65.7,195.3,,19.7,0.66,612.7,353.0
store0025-RackA,41.74,34.45,70.07,,65.7,193.5,,19.6,0.65,612.9,353.3
store0025-RackA,41.74,34.35,70.07,,65.61,193.5,,19.8,0.65,614.0,353.9
store0025-RackA,41.67,34.35,70.07,,65.61,194.2,,19.8,0.65,613.3,353.5
store0025-RackA,41.67,34.35,70.07,,65.52,194.9,,19.6,0.65,613.4,353.6
store0025-RackA,41.52,34.33,70.07,,65.55,194.9,,19.8,0.65,613.7,353.8
store0025-RackA,41.52,34.33,70.07,,65.46,195.4,,19.8,0.65,614.5,354.2
store0025-RackA,41.52,34.33,69.98,,65.41,195.6,,20.1,0.66,614.5,354.1
store0025-RackA,41.52,34.33,69.98,,65.41,196.2,,20.1,0.65,613.3,353.5
store0025-RackA,41.5,34.33,69.98,,65.41,197.9,,18.9,0.64,613.6,353.7
store0025-RackA,41.5,34.33,69.98,,65.37,197.9,,18.9,0.64,613.0,353.4
store0025-RackA,41.5,34.33,69.93,,65.28,168.1,,18.9,0.64,614.2,354.0
store0025-RackA,41.49,34.33,69.93,,65.32,166.7,,19.1,0.64,613.5,353.6
store0025-RackA,41.45,34.33,69.93,,65.23,171.0,,18.5,0.64,613.7,353.7
store0025-RackA,41.45,34.33,69.93,,65.23,171.8,,18.9,0.64,613.0,353.4
store0025-RackA,41.4,34.3,69.87,,65.23,171.8,,20.0,0.66,613.2,353.4
store0025-RackA,41.4,34.3,69.87,,65.19,172.0,,19.1,0.64,615.3,354.6
store0025-RackA,41.4,34.3,69.87,,65.19,167.9,,18.9,0.64,612.7,353.1
store0025-RackA,41.47,34.12,69.87,,65.19,165.7,,19.0,0.64,613.5,353.6
store0025-RackA,41.47,34.12,69.87,,65.1,165.1,,18.6,0.63,615.0,354.5
store0025-RackA,41.31,34.12,69.87,,64.99,165.1,,18.9,0.63,614.9,354.4
store0025-RackA,41.31,34.12,69.87,,64.99,165.4,,19.3,0.64,614.8,354.3
store0025-RackA,41.31,34.12,69.87,,65.05,166.2,,19.3,0.64,615.4,354.8
store0025-RackA,41.31,34.12,69.87,,65.05,166.4,,25.7,0.74,614.6,354.3
store0025-RackA,41.31,34.12,69.87,,65.05,166.4,,25.6,0.73,615.1,354.6
store0025-RackA,41.22,34.15,69.84,,65.05,165.9,,26.1,0.74,614.2,354.1
store0025-RackA,41.27,34.15,69.84,,65.14,165.9,,25.9,0.74,613.7,353.8
store0025-RackA,41.25,34.15,69.84,,65.14,166.8,,27.0,0.75,612.7,353.4
store0025-RackA,41.29,34.15,69.84,,65.14,188.1,,27.6,0.75,616.0,355.1
store0025-RackA,41.29,34.15,69.84,,65.14,188.1,,27.2,0.75,616.3,355.3
store0025-RackA,41.29,33.82,69.84,,65.14,191.5,,27.5,0.76,616.0,355.1
store0025-RackA,41.02,33.82,69.84,,65.14,194.3,,27.0,0.74,616.6,355.4
store0025-RackA,41.02,33.85,69.84,,65.14,191.8,,27.7,0.75,615.0,354.5
store0025-RackA,41.02,33.85,69.84,,65.14,197.6,,26.9,0.74,616.1,355.1
store0025-RackA,41.02,33.85,69.84,,65.14,197.6,,27.2,0.75,616.4,355.4
store0025-RackA,41.02,33.85,69.84,,65.14,197.6,,27.6,0.76,613.6,353.7
store0025-RackA,41.02,33.85,69.84,,65.14,198.4,,27.4,0.75,614.9,354.6
store0025-RackA,41.02,33.85,69.84,,65.14,199.9,,27.8,0.75,615.1,354.6
store0025-RackA,41.02,33.85,69.84,,65.14,207.4,,27.8,0.75,614.7,354.4
store0025-RackA,41.02,33.85,69.84,,65.14,200.6,,26.1,0.74,615.1,354.5
store0025-RackA,41.02,33.85,69.84,,65.14,170.1,,25.9,0.74,614.0,354.0
store0025-RackA,41.02,33.85,69.84,,65.14,170.1,,25.6,0.74,613.8,353.9
store0025-RackA,41.23,33.85,69.84,,65.14,170.1,,25.9,0.73,615.5,354.8
store0025-RackA,41.23,33.85,69.84,,65.14,165.3,,25.5,0.73,615.3,354.7
store0025-RackA,41.23,33.85,69.84,,65.14,165.3,,25.6,0.74,614.8,354.4
store0025-RackA,41.23,33.85,69.84,,65.14,165.3,,26.6,0.74,614.9,354.5
store0025-RackA,41.23,33.92,69.78,,65.14,167.6,,25.9,0.74,615.0,354.5
store0025-RackA,41.23,33.92,69.78,,65.14,167.6,,25.6,0.74,615.8,355.0
store0025-RackA,41.23,33.92,69.78,,65.14,167.6,,26.2,0.74,616.4,355.3
store0025-RackA,40.96,33.92,69.78,,65.14,167.6,,25.9,0.73,614.7,354.3
store0025-RackA,40.95,33.92,69.78,,65.14,166.1,,26.1,0.74,615.9,355.0
store0025-RackA,40.95,33.92,69.78,,65.14,165.6,,26.0,0.74,615.1,354.6
store0025-RackA,40.95,33.92,69.78,,65.14,165.6,,26.2,0.74,615.9,355.1
store0025-RackA,40.95,33.92,69.78,,65.14,170.6,,25.8,0.74,614.1,354.0
store0025-RackA,41.16,33.92,69.78,,65.14,172.3,,26.1,0.74,615.1,354.5
store0025-RackA,41.16,33.92,69.78,,65.14,172.1,,26.4,0.74,614.8,354.4
store0025-RackA,41.16,33.92,69.78,,65.64,171.7,,25.8,0.74,614.9,354.4
store0025-RackA,41.16,33.92,69.78,,65.64,191.7,,19.8,0.65,614.9,354.4
store0025-RackA,41.0,33.92,69.78,,65.64,191.7,,20.3,0.66,614.6,354.3
store0025-RackA,41.0,33.92,69.78,,65.64,193.2,,20.2,0.66,615.2,354.6
store0025-RackA,41.0,33.92,69.78,,65.64,193.2,,19.9,0.65,613.9,353.9
store0025-RackA,41.0,33.92,69.78,,65.64,193.2,,19.7,0.65,614.5,354.2
store0025-RackA,41.0,33.92,69.78,,65.7,199.0,,20.2,0.66,614.6,354.3
store0025-RackA,41.0,33.92,69.78,,65.61,196.3,,20.0,0.65,615.8,355.0
store0025-RackA,41.0,33.92,69.73,,65.61,202.3,,28.5,0.76,616.2,355.2
store0025-RackA,41.18,33.92,69.73,,65.52,202.3,,20.4,0.66,616.8,355.6
store0025-RackA,41.18,33.92,69.73,,65.52,203.1,,20.5,0.66,616.3,355.3
store0025-RackA,41.18,33.92,69.73,,65.52,200.1,,20.7,0.67,616.8,355.6
store0025-RackA,41.18,33.92,69.73,,65.41,200.1,,20.2,0.66,617.4,356.0
store0025-RackA,40.98,33.92,69.73,,65.46,175.7,,18.8,0.63,617.9,356.2
store0025-RackA,40.98,33.92,69.73,,65.46,169.3,,19.1,0.64,615.9,355.1
store0025-RackA,40.98,33.92,69.73,,65.55,169.3,,19.1,0.64,616.3,355.4
store0025-RackA,40.98,33.9,69.73,,65.55,169.0,,18.6,0.63,615.2,354.7
store0025-RackA,40.98,33.9,69.73,,65.55,169.0,,19.5,0.64,617.1,355.8
store0025-RackA,40.98,33.9,69.73,,65.55,194.8,,20.2,0.65,616.0,355.1
store0025-RackA,40.98,33.87,69.73,,65.37,192.9,,20.7,0.66,616.6,355.5
store0025-RackA,40.98,33.87,69.73,,65.28,198.8,,20.3,0.65,617.1,355.7
store0025-RackA,41.14,33.87,69.73,,65.28,195.9,,20.9,0.67,615.7,354.9
store0025-RackA,41.14,34.12,69.73,,65.28,202.4,,20.5,0.66,615.8,354.9
store0025-RackA,41.13,34.12,69.75,,65.28,202.4,,20.3,0.66,617.3,355.9
store0025-RackA,41.13,34.12,69.75,,65.28,199.5,,20.1,0.65,615.1,354.4
store0025-RackA,41.13,34.12,69.75,,64.9,198.2,,19.9,0.65,615.6,354.8
store0025-RackA,41.13,34.12,69.75,,64.87,198.1,,20.1,0.65,617.2,355.8
store0025-RackA,41.13,34.12,69.75,,64.72,198.1,,20.4,0.66,615.3,354.6
store0025-RackA,41.13,34.12,69.75,,64.63,198.1,,20.2,0.65,616.0,355.1
store0025-RackA,41.13,34.12,69.75,,64.49,202.1,,18.8,0.63,614.9,354.5
store0025-RackA,41.13,34.12,69.75,,64.49,167.5,,19.2,0.64,616.5,355.3
store0025-RackA,41.13,34.15,69.75,,64.45,167.5,,18.9,0.64,616.8,355.6
store0025-RackA,41.13,34.15,69.75,,64.36,165.1,,18.9,0.64,617.0,355.7
store0025-RackA,41.13,34.15,69.75,,64.26,164.0,,24.8,0.72,616.6,355.4
store0025-RackA,41.27,34.33,69.75,,64.26,164.3,,18.9,0.63,617.2,355.8
store0025-RackA,41.27,34.33,69.75,,64.13,164.3,,26.1,0.74,617.5,355.9
store0025-RackA,41.27,34.33,69.75,,64.13,164.3,,18.9,0.63,616.2,355.3
store0025-RackA,41.31,34.33,69.75,,64.13,164.3,,26.3,0.74,616.4,355.4
store0025-RackA,41.29,34.33,69.75,,64.08,165.7,,25.8,0.74,614.9,354.6
store0025-RackA,41.29,34.33,69.75,,64.08,165.7,,25.7,0.73,615.5,354.9
store0025-RackA,41.29,34.33,69.75,,64.04,165.4,,26.0,0.74,614.6,354.3
store0025-RackA,41.29,34.33,69.75,,63.99,165.4,,26.1,0.73,615.4,354.8
store0025-RackA,41.29,34.58,69.75,,63.95,165.4,,25.6,0.74,614.4,354.1
store0025-RackA,41.36,34.35,69.75,,63.95,165.0,,25.9,0.73,616.6,355.5
store0025-RackA,41.36,34.35,69.75,,63.9,164.8,,25.3,0.73,615.4,354.7
store0025-RackA,41.36,34.35,69.75,,63.81,164.8,,25.5,0.73,615.8,355.0
store0025-RackA,41.36,34.35,69.75,,63.72,164.8,,25.5,0.73,615.6,354.8
store0025-RackA,41.22,33.82,69.75,,63.72,164.8,,26.4,0.74,616.0,355.1
store0025-RackA,41.22,33.82,69.75,,63.75,193.1,,25.8,0.74,616.5,355.4
store0025-RackA,41.22,34.43,69.75,,63.66,162.6,,26.4,0.74,615.5,354.8
store0025-RackA,41.22,34.25,69.75,,63.57,180.7,,25.9,0.74,613.4,353.6
store0025-RackA,41.22,34.45,69.75,,63.57,179.3,,25.4,0.73,615.0,354.4
store0025-RackA,41.32,34.45,69.69,,63.48,179.9,,26.1,0.74,615.6,354.8
store0025-RackA,41.32,34.45,69.69,,63.39,185.4,,26.6,0.74,615.4,354.8
store0025-RackA,41.23,34.45,69.69,,63.43,197.8,,26.6,0.74,615.5,354.8
store0025-RackA,41.23,34.45,69.66,,63.34,194.2,,26.6,0.74,614.1,354.1
store0025-RackA,41.23,34.45,69.66,,63.3,194.2,,26.6,0.75,614.9,354.5
store0025-RackA,41.23,34.45,69.6,,63.3,194.6,,27.3,0.75,615.5,354.8
store0025-RackA,41.23,34.45,69.6,,63.3,194.6,,26.6,0.74,615.5,354.8
store0025-RackA,41.23,34.45,69.6,,63.3,194.5,,26.5,0.74,616.6,355.4
store0025-RackA,41.23,34.45,69.6,,63.3,194.5,,26.6,0.74,615.7,354.9
store0025-RackA,41.23,34.45,69.55,,63.25,194.5,,26.5,0.75,615.6,354.8
store0025-RackA,41.23,34.45,69.55,,63.07,197.4,,26.6,0.74,615.9,355.0
store0025-RackA,41.23,34.45,69.55,,63.07,197.4,,26.9,0.76,606.9,349.7
store0025-RackA,41.23,34.53,69.55,,62.83,195.1,,27.4,0.75,613.7,353.8
store0025-RackA,41.23,34.53,69.55,,62.83,195.1,,27.3,0.75,615.7,354.9
store0025-RackA,41.23,34.53,69.55,,62.89,199.2,,27.3,0.74,615.2,354.7
store0025-RackA,41.23,34.53,69.51,,62.98,200.2,,27.7,0.75,616.6,355.4
store0025-RackA,41.23,34.53,69.51,,62.92,199.9,,28.0,0.75,616.7,355.6
store0025-RackA,41.23,34.53,69.51,,62.92,199.9,,17.1,0.72,616.9,355.6
store0025-RackA,41.23,34.53,69.51,,62.92,163.7,,16.2,0.73,617.2,355.8
store0025-RackA,41.18,34.53,69.51,,62.92,157.6,,10.4,0.57,616.9,355.6
store0025-RackA,41.18,34.53,69.51,,62.92,156.7,,10.4,0.57,615.5,354.8
store0025-RackA,41.09,34.53,69.51,,62.92,156.2,,10.5,0.57,617.2,355.7
store0025-RackA,41.07,34.53,69.4,,62.92,160.9,,10.6,0.57,615.7,355.0
store0025-RackA,40.95,34.53,69.46,,62.92,164.6,,18.9,0.63,616.4,355.3
store0025-RackA,41.16,34.53,69.46,,62.92,167.8,,26.6,0.74,615.5,354.8
store0025-RackA,41.16,34.53,69.46,,62.8,191.7,,27.4,0.75,614.3,354.2
store0025-RackA,41.16,34.53,69.46,,62.8,190.0,,27.0,0.75,615.7,355.0
store0025-RackA,41.16,34.53,69.46,,62.8,191.2,,27.5,0.75,616.2,355.2
store0025-RackA,41.16,34.53,69.46,,62.8,191.2,,27.9,0.75,616.3,355.3
store0025-RackA,41.05,34.53,69.46,,62.8,191.4,,27.6,0.75,617.0,355.7
store0025-RackA,41.05,34.53,69.46,,62.74,196.8,,27.9,0.76,617.0,355.8
store0025-RackA,41.11,34.53,69.46,,62.69,196.8,,28.1,0.75,616.7,355.5
store0025-RackA,41.11,34.53,69.46,,62.69,199.3,,28.2,0.76,616.4,355.4
store0025-RackA,40.96,34.53,69.46,,62.69,202.3,,28.6,0.76,617.2,355.8
store0025-RackA,40.96,34.53,69.46,,62.69,197.3,,27.2,0.75,616.2,355.3
store0025-RackA,40.96,34.53,69.46,,62.69,197.6,,19.7,0.65,616.5,355.5
store0025-RackA,40.53,33.55,69.37,,62.69,197.6,,20.5,0.66,616.3,355.3
store0025-RackA,40.53,33.55,69.37,,62.69,197.6,,19.1,0.63,615.8,355.0
store0025-RackA,40.93,33.55,69.37,,62.69,166.8,,26.4,0.74,615.7,354.9
store0025-RackA,40.93,33.55,69.37,,62.69,170.4,,19.3,0.64,616.5,355.4
store0025-RackA,40.93,33.55,69.37,,62.65,170.4,,18.8,0.63,616.7,355.5
store0025-RackA,40.93,33.55,69.37,,62.65,165.3,,19.5,0.64,616.6,355.4
store0025-RackA,40.93,33.55,69.37,,62.65,165.6,,19.2,0.64,616.6,355.4
store0025-RackA,41.04,33.55,69.37,,62.65,165.6,,18.9,0.63,616.8,355.6
store0025-RackA,41.04,33.55,69.37,,62.65,165.6,,19.1,0.64,615.7,355.0
store0025-RackA,41.04,33.55,69.37,,62.65,167.5,,19.4,0.65,614.4,354.2
store0025-RackA,41.04,33.55,69.37,,62.65,168.2,,18.9,0.64,614.5,354.3
store0025-RackA,41.13,33.55,69.37,,62.65,168.2,,18.6,0.63,616.4,355.3
store0025-RackA,41.13,34.55,69.37,,62.65,161.8,,19.0,0.64,615.7,354.9
store0025-RackA,41.13,34.55,69.37,,62.65,161.8,,18.8,0.63,615.7,354.9
store0025-RackA,41.13,34.55,69.37,,62.65,168.1,,19.0,0.64,615.0,354.6
store0025-RackA,41.13,34.55,69.37,,62.65,168.1,,19.2,0.63,615.4,354.8
store0025-RackA,41.13,34.55,69.37,,62.65,167.1,,19.6,0.65,615.5,354.9
store0025-RackA,41.13,34.55,69.37,,62.65,167.0,,19.1,0.64,616.8,355.6
store0025-RackA,41.13,34.55,69.37,,62.65,167.3,,19.0,0.63,616.5,355.4
store0025-RackA,41.13,34.55,69.37,,62.65,156.4,,26.9,0.74,615.9,355.0
store0025-RackA,41.13,34.55,69.37,,62.65,189.8,,27.4,0.74,615.9,355.0
store0025-RackA,41.13,34.55,69.37,,62.65,186.8,,27.1,0.74,615.1,354.5
store0025-RackA,41.13,34.55,69.37,,62.65,186.8,,27.4,0.75,615.8,355.1
store0025-RackA,41.14,34.55,69.37,,62.65,189.0,,27.0,0.74,616.7,355.5
store0025-RackA,41.14,34.55,69.37,,62.56,189.0,,27.2,0.75,616.7,355.5
store0025-RackA,41.14,34.45,69.37,,62.47,189.0,,27.2,0.75,615.8,355.0
store0025-RackA,41.14,34.45,69.37,,62.47,190.4,,27.0,0.75,617.0,355.7
store0025-RackA,41.14,34.45,69.37,,62.47,189.5,,27.0,0.74,617.2,355.8
store0025-RackA,41.14,34.45,69.37,,62.42,187.8,,27.1,0.75,616.5,355.4
store0025-RackA,41.14,34.45,69.37,,62.51,190.6,,27.1,0.75,615.7,355.0
store0025-RackA,41.14,34.45,69.37,,62.51,190.6,,27.1,0.75,615.5,354.9
store0025-RackA,41.14,34.45,69.37,,62.51,187.9,,25.5,0.73,615.9,355.2
store0025-RackA,41.23,34.45,69.37,,62.28,187.9,,25.4,0.72,617.0,355.8
store0025-RackA,41.23,34.45,69.37,,62.28,165.1,,25.6,0.73,618.8,356.8
store0025-RackA,41.23,34.45,69.37,,62.28,165.1,,25.5,0.73,618.9,356.9
store0025-RackA,41.23,34.45,69.37,,62.33,165.1,,27.0,0.75,616.9,355.7
store0025-RackA,41.25,34.45,69.37,,62.38,166.1,,25.7,0.73,616.6,355.5
store0025-RackA,41.25,34.73,69.37,,62.38,166.1,,25.8,0.73,616.6,355.5
store0025-RackA,41.25,34.53,69.37,,62.38,161.7,,25.6,0.74,616.1,355.3
store0025-RackA,41.25,34.53,69.37,,62.38,161.7,,25.8,0.74,614.8,354.5
store0025-RackA,41.25,34.53,69.37,,62.38,161.7,,25.8,0.74,615.8,355.0
store0025-RackA,41.25,34.53,69.37,,62.38,160.1,,25.1,0.72,616.0,355.0
store0025-RackA,41.25,34.53,69.37,,62.38,159.8,,25.4,0.73,616.7,355.5
store0025-RackA,41.36,34.53,69.37,,62.38,165.4,,25.6,0.73,616.9,355.7
store0025-RackA,41.36,34.53,69.37,,62.38,165.4,,26.1,0.74,617.2,355.8
store0025-RackA,41.36,34.93,69.37,,62.92,159.5,,25.8,0.73,615.2,354.6
store0025-RackA,41.36,34.93,69.37,,62.98,159.5,,25.8,0.74,614.3,354.2
store0025-RackA,41.38,34.93,69.37,,63.07,164.8,,25.7,0.74,617.2,355.9
store0025-RackA,41.32,34.95,69.31,,63.21,164.8,,25.4,0.73,615.9,355.0
store0025-RackA,41.32,35.03,69.31,,63.3,166.7,,27.0,0.74,616.7,355.5
store0025-RackA,41.45,35.03,69.31,,63.3,184.3,,27.4,0.75,617.2,355.8
store0025-RackA,41.45,35.03,69.31,,63.3,191.5,,27.1,0.74,617.0,355.7
store0025-RackA,41.45,35.03,69.31,,63.39,194.5,,19.6,0.64,616.8,355.6
store0025-RackA,41.4,34.9,69.31,,63.43,188.2,,19.7,0.64,617.8,356.2
store0025-RackA,41.43,34.9,69.31,,63.25,188.7,,19.6,0.64,616.1,355.1
store0025-RackA,41.43,34.9,69.31,,63.1,185.1,,19.7,0.65,616.8,355.6
store0025-RackA,41.43,35.23,69.24,,63.1,186.7,,19.6,0.65,616.4,355.3
store0025-RackA,41.43,35.23,69.24,,63.1,186.7,,19.6,0.65,614.6,354.3
store0025-RackA,41.43,35.23,69.28,,62.89,192.1,,20.1,0.65,615.1,354.7
store0025-RackA,41.27,35.23,69.28,,62.89,188.8,,19.8,0.65,615.9,355.0
store0025-RackA,41.41,35.0,69.28,,62.89,190.7,,19.8,0.65,615.2,354.6
store0025-RackA,41.47,35.0,69.28,,62.89,196.7,,18.8,0.63,615.2,354.7
store0025-RackA,41.31,35.0,69.28,,62.74,166.2,,18.6,0.63,614.9,354.6
store0025-RackA,41.31,35.0,69.28,,62.69,166.2,,18.9,0.63,614.9,354.4
store0025-RackA,41.31,35.0,69.28,,62.69,162.9,,18.7,0.63,614.8,354.5
store0025-RackA,41.31,35.0,69.28,,62.69,162.9,,19.6,0.65,613.6,353.7
store0025-RackA,41.31,35.0,69.28,,62.8,162.9,,19.1,0.63,615.1,354.6
store0025-RackA,41.31,35.0,69.28,,62.8,161.5,,19.1,0.63,615.6,354.9
store0025-RackA,41.31,35.0,69.28,,62.8,160.3,,18.9,0.64,616.1,355.2
store0025-RackA,41.31,35.0,69.28,,62.8,165.0,,18.8,0.63,614.8,354.4
store0025-RackA,41.31,35.0,69.22,,62.8,159.3,,18.6,0.63,613.3,353.5
store0025-RackA,41.31,35.0,69.22,,62.8,159.3,,18.7,0.64,613.5,353.6
store0025-RackA,41.31,35.0,69.22,,62.8,159.3,,18.5,0.63,612.9,353.3
store0025-RackA,41.31,35.0,69.17,,62.65,159.3,,18.5,0.63,612.9,353.4
store0025-RackA,41.2,35.0,69.17,,62.6,159.3,,18.6,0.63,612.8,353.3
store0025-RackA,41.2,35.0,69.17,,62.6,159.3,,18.7,0.64,613.4,353.6
store0025-RackA,41.2,35.0,69.17,,62.6,164.2,,19.1,0.64,615.5,354.8
store0025-RackA,41.2,35.0,69.17,,62.6,160.0,,18.8,0.63,614.2,354.2
store0025-RackA,41.18,35.0,69.08,,62.6,160.0,,18.9,0.64,615.0,354.5
store0025-RackA,41.18,35.0,69.08,,62.6,160.0,,18.8,0.64,614.2,354.1
store0025-RackA,41.18,35.0,69.13,,62.6,160.4,,19.2,0.64,613.0,353.2
